-4.8     0.99973     0.99966     0.99927     0.99695
-4.79     0.99972     0.99965     0.99925     0.99691
-4.78     0.99972     0.99964     0.99924     0.99687
-4.77     0.99971     0.99963     0.99923     0.99683
-4.76     0.99971     0.99963     0.99921     0.99679
-4.75     0.9997     0.99962     0.9992     0.99675
-4.74     0.99969     0.99961     0.99918     0.9967
-4.73     0.99969     0.99961     0.99917     0.99666
-4.72     0.99968     0.9996     0.99916     0.99661
-4.71     0.99968     0.99959     0.99914     0.99657
-4.7     0.99967     0.99958     0.99913     0.99652
-4.69     0.99966     0.99957     0.99911     0.99648
-4.68     0.99966     0.99957     0.9991     0.99643
-4.67     0.99965     0.99956     0.99908     0.99638
-4.66     0.99964     0.99955     0.99906     0.99634
-4.65     0.99963     0.99954     0.99905     0.99629
-4.64     0.99963     0.99953     0.99903     0.99624
-4.63     0.99962     0.99952     0.99901     0.99619
-4.62     0.99961     0.99951     0.999     0.99614
-4.61     0.9996     0.9995     0.99898     0.99609
-4.6     0.9996     0.99949     0.99896     0.99603
-4.59     0.99959     0.99948     0.99894     0.99598
-4.58     0.99958     0.99947     0.99892     0.99593
-4.57     0.99957     0.99946     0.99891     0.99587
-4.56     0.99956     0.99945     0.99889     0.99582
-4.55     0.99955     0.99944     0.99887     0.99576
-4.54     0.99954     0.99943     0.99885     0.99571
-4.53     0.99954     0.99942     0.99883     0.99565
-4.52     0.99953     0.99941     0.99881     0.99559
-4.51     0.99952     0.9994     0.99879     0.99554
-4.5     0.99951     0.99938     0.99876     0.99548
-4.49     0.9995     0.99937     0.99874     0.99542
-4.48     0.99949     0.99936     0.99872     0.99536
-4.47     0.99948     0.99935     0.9987     0.99529
-4.46     0.99947     0.99933     0.99868     0.99523
-4.45     0.99945     0.99932     0.99865     0.99517
-4.44     0.99944     0.99931     0.99863     0.99511
-4.43     0.99943     0.99929     0.99861     0.99504
-4.42     0.99942     0.99928     0.99858     0.99497
-4.41     0.99941     0.99927     0.99856     0.99491
-4.4     0.9994     0.99925     0.99853     0.99484
